"UID"	"Sem"	"Class"	"Core"	"Section"	"Description"	"Transfer"	"Spec_Att"	"Credits"	"Grade"	"Current"
"a1036b815x843"	1401	"PUAF790"		"0511"	"Project Course"			3	"B+"	"X"
"a1097b876x904"	1401	"PUAF790"		"0211"	"Project Course"			3	"B+"	"X"
"a675b454x482"	1401	"PUAF790"		"0301"	"Project Course"			3	"A-"	"X"
"a959b738x766"	1401	"PUAF790"		"0511"	"Project Course"			3	"B+"	"X"
"a638b417x445"	1401	"PUAF790"		"0421"	"Project Course"			3	"A-"	"X"
"a843b622x650"	1401	"PUAF790"		"0301"	"Project Course"			3	"B+"	"X"
"a850b629x657"	1401	"PUAF790"		"0211"	"Project Course"			3	"A"	"X"
"a1037b816x844"	1401	"PUAF790"		"0421"	"Project Course"			3	"A"	"X"
"a1052b831x859"	1401	"PUAF790"		"0521"	"Project Course"			3	"A"	"X"
"a932b711x739"	1401	"PUAF790"		"0401"	"Project Course"			3	"A-"	"X"
"a623b402x430"	1401	"PUAF790"		"0201"	"Project Course"			3	"A-"	"X"
"a685b464x492"	1401	"PUAF790"		"0201"	"Project Course"			3	"A"	"X"
"a1085b864x892"	1401	"PUAF790"		"0521"	"Project Course"			3	"A"	"X"
"a736b515x543"	1401	"PUAF790"		"0511"	"Project Course"			3	"A"	"X"
"a679b458x486"	1401	"PUAF790"		"0201"	"Project Course"			3	"B+"	"X"
"a947b726x754"	1401	"PUAF790"		"0511"	"Project Course"			3	"A"	"X"
"a965b744x772"	1401	"PUAF790"		"0401"	"Project Course"			3	"A"	"X"
"a728b507x535"	1401	"PUAF790"		"0401"	"Project Course"			3	"B+"	"X"
"a1060b839x867"	1401	"PUAF790"		"0501"	"Project Course"			3	"A"	"X"
"a995b774x802"	1401	"PUAF790"		"0511"	"Project Course"			3	"A-"	"X"
"a604b383x411"	1401	"PUAF790"		"0521"	"Project Course"			3	"A-"	"X"
"a952b731x759"	1401	"PUAF790"		"0301"	"Project Course"			3	"A"	"X"
"a710b489x517"	1401	"PUAF790"		"0521"	"Project Course"			3	"B+"	
"a866b645x673"	1401	"PUAF790"		"0301"	"Project Course"			3	"B+"	
"a821b600x628"	1401	"PUAF790"		"0401"	"Project Course"			3	"B+"	"X"
"a940b719x747"	1401	"PUAF790"		"0501"	"Project Course"			3	"A"	"X"
"a844b623x651"	1401	"PUAF790"		"0501"	"Project Course"			3	"A-"	"X"
"a963b742x770"	1401	"PUAF790"		"0301"	"Project Course"			3	"A"	"X"
"a656b435x463"	1401	"PUAF790"		"0421"	"Project Course"			3	"A-"	"X"
"a781b560x588"	1401	"PUAF790"		"0101"	"Project Course"			3	"A"	"X"
"a1067b846x874"	1401	"PUAF790"		"0101"	"Project Course"			3	"B+"	"X"
"a904b683x711"	1401	"PUAF790"		"0211"	"Project Course"			3	"B+"	"X"
"a1016b795x823"	1401	"PUAF790"		"0301"	"Project Course"			3	"B+"	"X"
"a771b550x578"	1401	"PUAF790"		"0301"	"Project Course"			3	"A-"	"X"
"a1030b809x837"	1401	"PUAF790"		"0301"	"Project Course"			3	"B+"	"X"
"a1013b792x820"	1401	"PUAF790"		"0211"	"Project Course"			3	"B+"	"X"
"a905b684x712"	1401	"PUAF790"		"0401"	"Project Course"			3	"A-"	"X"
"a748b527x555"	1401	"PUAF790"		"0501"	"Project Course"			3	"A-"	"X"
"a784b563x591"	1401	"PUAF790"		"0301"	"Project Course"			3	"A"	"X"
"a743b522x550"	1401	"PUAF790"		"0501"	"Project Course"			3	"A"	"X"
"a766b545x573"	1401	"PUAF790"		"0401"	"Project Course"			3	"A"	"X"
"a994b773x801"	1401	"PUAF790"		"0201"	"Project Course"			3	"A"	"X"
"a884b663x691"	1401	"PUAF790"		"0411"	"Project Course"			3	"B+"	"X"
"a745b524x552"	1401	"PUAF790"		"0201"	"Project Course"			3	"B+"	"X"
"a915b694x722"	1401	"PUAF790"		"0301"	"Project Course"			3	"B+"	"X"
"a790b569x597"	1401	"PUAF790"		"0501"	"Project Course"			3	"A-"	"X"
"a658b437x465"	1401	"PUAF790"		"0201"	"Project Course"			3	"A"	"X"
"a937b716x744"	1401	"PUAF790"		"0101"	"Project Course"			3	"A"	"X"
"a881b660x688"	1401	"PUAF790"		"0501"	"Project Course"			3	"B+"	"X"
"a673b452x480"	1401	"PUAF790"		"0521"	"Project Course"			3	"A-"	"X"
"a742b521x549"	1401	"PUAF790"		"0501"	"Project Course"			3	"A-"	"X"
"a800b579x607"	1401	"PUAF790"		"0401"	"Project Course"			3	"A"	"X"
"a757b536x564"	1401	"PUAF790"		"0511"	"Project Course"			3	"B+"	"X"
"a913b692x720"	1401	"PUAF790"		"0101"	"Project Course"			3	"B+"	"X"
"a712b491x519"	1401	"PUAF790"		"0521"	"Project Course"			3	"A"	"X"
"a943b722x750"	1401	"PUAF790"		"0101"	"Project Course"			3	"A-"	"X"
"a868b647x675"	1401	"PUAF790"		"0301"	"Project Course"			3	"A"	"X"
"a617b396x424"	1401	"PUAF790"		"0401"	"Project Course"			3	"A"	"X"
"a1024b803x831"	1401	"PUAF790"		"0511"	"Project Course"			3	"B+"	"X"
"a637b416x444"	1401	"PUAF790"		"0401"	"Project Course"			3	"B+"	"X"
"a601b380x408"	1401	"PUAF790"		"0501"	"Project Course"			3	"B+"	"X"
"a944b723x751"	1401	"PUAF790"		"0501"	"Project Course"			3	"B+"	"X"
"a1011b790x818"	1401	"PUAF790"		"0301"	"Project Course"			3	"B+"	"X"
"a979b758x786"	1401	"PUAF790"		"0411"	"Project Course"			3	"B+"	"X"
"a701b480x508"	1401	"PUAF790"		"0411"	"Project Course"			3	"B+"	"X"
"a1076b855x883"	1401	"PUAF790"		"0521"	"Project Course"			3	"A"	"X"
"a608b387x415"	1401	"PUAF790"		"0411"	"Project Course"			3	"A"	"X"
"a1078b857x885"	1401	"PUAF790"		"0301"	"Project Course"			3	"B+"	"X"
"a875b654x682"	1401	"PUAF790"		"0201"	"Project Course"			3	"B+"	"X"
"a1043b822x850"	1401	"PUAF790"		"0211"	"Project Course"			3	"B+"	"X"
"a961b740x768"	1401	"PUAF790"		"0511"	"Project Course"			3	"A"	"X"
"a749b528x556"	1401	"PUAF790"		"0401"	"Project Course"			3	"A"	"X"
"a811b590x618"	1401	"PUAF790"		"0101"	"Project Course"			3	"B+"	"X"
"a1073b852x880"	1401	"PUAF790"		"0521"	"Project Course"			3	"A"	"X"
"a649b428x456"	1401	"PUAF790"		"0211"	"Project Course"			3	"A-"	"X"
"a983b762x790"	1401	"PUAF790"		"0511"	"Project Course"			3	"A"	"X"
"a920b699x727"	1401	"PUAF790"		"0411"	"Project Course"			3	"A"	"X"
"a695b474x502"	1401	"PUAF790"		"0201"	"Project Course"			3	"A"	"X"
"a860b639x667"	1401	"PUAF790"		"0421"	"Project Course"			3	"A-"	"X"
"a1084b863x891"	1401	"PUAF790"		"0111"	"Project Course"			3	"B+"	"X"
"a677b456x484"	1401	"PUAF790"		"0401"	"Project Course"			3	"A-"	"X"
"a680b459x487"	1401	"PUAF790"		"0401"	"Project Course"			3	"B+"	"X"
"a1064b843x871"	1401	"PUAF790"		"0521"	"Project Course"			3	"A"	"X"
"a859b638x666"	1401	"PUAF790"		"0511"	"Project Course"			3	"A"	"X"
"a632b411x439"	1401	"PUAF790"		"0401"	"Project Course"			3	"B+"	"X"
"a814b593x621"	1401	"PUAF790"		"0511"	"Project Course"			3	"B+"	"X"
"a721b500x528"	1401	"PUAF790"		"0521"	"Project Course"			3	"A"	"X"
"a689b468x496"	1401	"PUAF790"		"0421"	"Project Course"			3	"A-"	"X"
"a734b513x541"	1401	"PUAF790"		"0501"	"Project Course"			3	"A-"	"X"
"a1035b814x842"	1401	"PUAF790"		"0211"	"Project Course"			3	"B+"	"X"
"a644b423x451"	1401	"PUAF790"		"0411"	"Project Course"			3	"B+"	"X"
"a934b713x741"	1401	"PUAF790"		"0511"	"Project Course"			3	"B+"	"X"
"a922b701x729"	1401	"PUAF790"		"0511"	"Project Course"			3	"A-"	"X"
"a991b770x798"	1401	"PUAF790"		"0111"	"Project Course"			3	"B+"	"X"
"a1035b814x842"	1308	"EDCI791"		"0101"	"Qualitative Research I: Design and Fieldwork"			3	"A"	"X"
"a859b638x666"	1305	"BUSI798B"		"SABR"	"Global Business Experience; Doing Business in Brazil"			2	"A"	"X"
"a859b638x666"	1212	"BUSI798G"		"WAIN"	"Global Business Experience; Doing Business in India: Creating and India Strategy"			2	"A"	
"a899b678x706"	1312	"BUSI798L"		"GL01"	"Global Business Experience; Leadership and Strategy in Chilean Organization"			2	"A"	"X"
"a1081b860x888"	1312	"BUSI798L"		"GL01"	"Global Business Experience; Leadership and Strategy in Chilean Organization"			2	"A-"	"X"
"a686b465x493"	908	"PUAF798B"		"0251"	"Readings in Public Policy"			3	"A"	"X"
"a836b615x643"	1001	"PUAF798A"		"0101"	"Readings in Public Policy"			3	"A"	"X"
"a785b564x592"	1001	"PUAF798A"		"0371"	"Readings in Public Policy"			3	"A"	"X"
"a824b603x631"	1001	"PUAF798A"		"0371"	"Readings in Public Policy"			3	"A"	"X"
"a1033b812x840"	1001	"PUAF798A"		"0371"	"Readings in Public Policy"			3	"A"	"X"
"a806b585x613"	1008	"PUAF798A"		"0961"	"Readings in Public Policy"			3	"A"	"X"
"a1091b870x898"	1101	"PUAF798A"		"0191"	"Readings in Public Policy"			1	"A"	"X"
"a1039b818x846"	1108	"PUAF798A"		"0451"	"Readings in Public Policy"			3	"A"	"X"
"a1091b870x898"	1201	"PUAF798A"		"0191"	"Readings in Public Policy"			1	"B+"	"X"
"a1045b824x852"	1208	"PUAF798A"		"0501"	"Readings in Public Policy"			3	"A"	"X"
"a651b430x458"	1212	"PUAF798A"		"0151"	"Readings in Public Policy"			3	"A"	"X"
"a1091b870x898"	1301	"PUAF798A"		"0191"	"Readings in Public Policy"			1	"A"	"X"
"a1039b818x846"	1301	"PUAF798A"		"0311"	"Readings in Public Policy"			3	"A"	
"a1039b818x846"	1308	"PUAF798A"		"0461"	"Readings in Public Policy"			3	"A"	
"a1093b872x900"	1308	"PUAF798A"		"0801"	"Readings in Public Policy"			3	"A"	"X"
"a944b723x751"	1308	"PUAF798A"		"0481"	"Readings in Public Policy"			3	"A"	"X"
"a695b474x502"	1308	"PUAF798A"		"0111"	"Readings in Public Policy"			3	"A"	"X"
"a769b548x576"	1401	"PUAF798B"		"0481"	"Readings in Public Policy"			3	"A"	"X"
"a829b608x636"	1401	"PUAF798A"		"CA01"	"Readings in Public Policy"			1	"B+"	"X"
"a944b723x751"	1401	"PUAF798B"		"0481"	"Readings in Public Policy"			3	"A-"	"X"
"a1035b814x842"	1401	"PUAF798B"		"0481"	"Readings in Public Policy"			3	"B+"	"X"
"a934b713x741"	1401	"PUAF798B"		"0481"	"Readings in Public Policy"			3	"A-"	"X"
"a659b438x466"	1401	"PUAF798A"		"0191"	"Readings in Public Policy"			1	"A"	"X"
"a956b735x763"	908	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A"	
"a716b495x523"	1108	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A-"	"X"
"a941b720x748"	1108	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A-"	"X"
"a788b567x595"	1208	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A"	"X"
"a724b503x531"	1208	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A-"	"X"
"a920b699x727"	1208	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A-"	"X"
"a701b480x508"	1408	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A-"	"X"
"a749b528x556"	1408	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"B+"	"X"
"a1087b866x894"	1408	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A-"	"X"
"a761b540x568"	1408	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"B+"	"X"
"a704b483x511"	1408	"PUAF798M"		"0101"	"Readings in Public Policy; Arms Control and Non-Proliferation Policy"			3	"A-"	"X"
"a903b682x710"	1301	"PUAF798W"		"0101"	"Readings in Public Policy; Climate Change Adaptation and Security"			3	"A"	
"a784b563x591"	1301	"PUAF798W"		"0101"	"Readings in Public Policy; Climate Change Adaptation and Security"			3	"A-"	"X"
"a994b773x801"	1301	"PUAF798W"		"0101"	"Readings in Public Policy; Climate Change Adaptation and Security"			3	"A"	"X"
"a735b514x542"	1301	"PUAF798W"		"0101"	"Readings in Public Policy; Climate Change Adaptation and Security"			3	"A"	"X"
"a819b598x626"	1301	"PUAF798W"		"0101"	"Readings in Public Policy; Climate Change Adaptation and Security"			3	"A"	"X"
"a687b466x494"	1108	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a967b746x774"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a1090b869x897"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a975b754x782"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	
"a843b622x650"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a1016b795x823"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a771b550x578"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a994b773x801"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a915b694x722"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a1011b790x818"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A-"	"X"
"a1027b806x834"	1308	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A"	"X"
"a867b646x674"	1408	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"B+"	"X"
"a879b658x686"	1408	"PUAF798K"		"0101"	"Readings in Public Policy; Climate Change Policy"			3	"A-"	"X"
"a1030b809x837"	1308	"PUAF798J"		"0101"	"Readings in Public Policy; Contemporary Water Resources Management"			3	"A"	"X"
"a735b514x542"	1308	"PUAF798J"		"0101"	"Readings in Public Policy; Contemporary Water Resources Management"			3	"A"	"X"
"a1035b814x842"	1308	"PUAF798J"		"0101"	"Readings in Public Policy; Contemporary Water Resources Management"			3	"A"	"X"
"a1016b795x823"	1408	"PUAF798J"		"0101"	"Readings in Public Policy; Contemporary Water Resources Management"			3	"B+"	"X"
"a941b720x748"	1008	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A-"	"X"
"a812b591x619"	1208	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a629b408x436"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A-"	"X"
"a965b744x772"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a605b384x412"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a905b684x712"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a884b663x691"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a617b396x424"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a680b459x487"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a632b411x439"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a980b759x787"	1308	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a968b747x775"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a787b566x594"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A-"	"X"
"a1039b818x846"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"B+"	
"a677b456x484"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"B+"	"X"
"a857b636x664"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a706b485x513"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"B+"	"X"
"a764b543x571"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a797b576x604"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a761b540x568"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"A"	"X"
"a704b483x511"	1408	"PUAF798D"		"0101"	"Readings in Public Policy; Defense Policy"			3	"B+"	"X"
"a1018b797x825"	1001	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a975b754x782"	1001	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a769b548x576"	1208	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a687b466x494"	1208	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A-"	"X"
"a1061b840x868"	1308	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a843b622x650"	1308	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a866b645x673"	1308	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	
"a781b560x588"	1308	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a771b550x578"	1308	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a1030b809x837"	1308	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a944b723x751"	1308	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a1011b790x818"	1308	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a1039b818x846"	1408	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"B+"	
"a749b528x556"	1408	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"B+"	"X"
"a793b572x600"	1408	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"B+"	"X"
"a1023b802x830"	1408	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"B+"	"X"
"a615b394x422"	1408	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a999b778x806"	1408	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a939b718x746"	1408	"PUAF798N"		"0101"	"Readings in Public Policy; Energy Economics"			3	"A"	"X"
"a1054b833x861"	1108	"PUAF798F"		"0101"	"Readings in Public Policy; Environmental Finance Strategies and Solutions"			3	"A"	"X"
"a817b596x624"	1008	"PUAF798L"		"RB01"	"Readings in Public Policy; Environmental Law and Finance"			3	"A"	"X"
"a698b477x505"	1101	"PUAF798L"		"RB01"	"Readings in Public Policy; Environmental Law and Finance"			3	"A"	"X"
"a956b735x763"	1301	"PUAF798Q"		"0101"	"Readings in Public Policy; Ethics of War &amp; Conflict"			3	"A"	"X"
"a821b600x628"	1301	"PUAF798Q"		"0101"	"Readings in Public Policy; Ethics of War &amp; Conflict"			3	"A-"	"X"
"a1093b872x900"	1301	"PUAF798Q"		"0101"	"Readings in Public Policy; Ethics of War &amp; Conflict"			3	"A"	"X"
"a637b416x444"	1301	"PUAF798Q"		"0101"	"Readings in Public Policy; Ethics of War &amp; Conflict"			3	"A-"	"X"
"a716b495x523"	1008	"PUAF798Q"		"0101"	"Readings in Public Policy; Ethics of War and Conflict"			3	"A-"	"X"
"a941b720x748"	1008	"PUAF798Q"		"0101"	"Readings in Public Policy; Ethics of War and Conflict"			3	"A-"	"X"
"a623b402x430"	1301	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A"	"X"
"a757b536x564"	1301	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A"	"X"
"a695b474x502"	1301	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A"	"X"
"a862b641x669"	1401	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"B+"	"X"
"a838b617x645"	1401	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A"	"X"
"a850b629x657"	1401	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A"	"X"
"a947b726x754"	1401	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A"	"X"
"a898b677x705"	1401	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A"	"X"
"a934b713x741"	1401	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A-"	"X"
"a922b701x729"	1401	"PUAF798G"		"0101"	"Readings in Public Policy; Health Economics and Analysis"			3	"A"	"X"
"a917b696x724"	1201	"PUAF798C"		"0101"	"Readings in Public Policy; International Law and Institutions"			3	"A"	"X"
"a683b462x490"	1001	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A-"	"X"
"a856b635x663"	1101	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A-"	"X"
"a971b750x778"	1201	"PUAF798E"		"0301"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A-"	"X"
"a710b489x517"	1201	"PUAF798E"		"0201"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A"	"X"
"a949b728x756"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A"	"X"
"a623b402x430"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A"	"X"
"a947b726x754"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A-"	"X"
"a1060b839x867"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A"	"X"
"a995b774x802"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A-"	"X"
"a604b383x411"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A"	"X"
"a904b683x711"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A-"	"X"
"a1076b855x883"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A-"	"X"
"a875b654x682"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A"	"X"
"a983b762x790"	1308	"PUAF798E"		"0101"	"Readings in Public Policy; Introduction to Policy Analysis"			3	"A"	"X"
